username,restaurant_name,email,restaurant_owner,address,opening_hours,price,cooking_type,contact,menu,specialdiet,password,ratings
letangana1,Le tangana,letangana1@gmail.com,Kristin Alexis,"16 Place du Marche, 07140, Les Vans France",17:00-23:00,,,079678348,"California maki, Pizza, Scotch eggs, California maki, ",,9320131,
latannerie1,La Tannerie,latannerie1@gmail.com,Laura Gilliam,"route de Chambonas, 07140, Les Vans France",17:00-23:00,,,076593492,"Chilli con carne, Risotto with seafood, Salmon nigiri, Pappardelle alla Bolognese, ",,9611562,
chezalex1,Chez Alex,chezalex1@gmail.com,Mary Robinson,"1 route de Paiolive, 07140, Les Vans France",17:00-23:00,€,"Italian, Pizza",071053477,"Meatballs with sauce, Pasta Carbonara, Salmon nigiri, Pappardelle alla Bolognese, ",,0580429,
larécré1,La Récré,larécré1@gmail.com,Ernestine Jordan,"11 route de Paiolive, 07140, Les Vans France",17:00-23:00,€€-€€€,"French, European",077481883,"Lasagne, Fish and chips, Risotto with seafood, Souvlaki, ","Vegetarian Friendly, Vegan Options",1176240,
lecafédumidi1,Le Café du Midi,lecafédumidi1@gmail.com,Cornelia Treinen,"Place Henri Thibon, 07140, Les Vans France",17:00-23:00,€,,078983988,"Pappardelle alla Bolognese, Caesar Salad, Pasta with Tomato and Basil, Chicken Fajitas, ",,6298036,
l'aubergedegravières1,L'auberge de Gravières,l'aubergedegravières1@gmail.com,Albert Smith,"Rd 113 Le Desteil, 07140, Les Vans France",17:00-23:00,€€-€€€,French,074624574,"Risotto with seafood, Bruschette with Tomato, Pasta with Tomato and Basil, California maki, ",Vegetarian Friendly,9641091,
labrasserie1,La Brasserie,labrasserie1@gmail.com,Rochelle Hardman,"La Clairette Parking centre commercial carrefour, 07140, Les Vans France",17:00-23:00,€,French,075459825,"Chicken milanese, California maki, Meatballs with sauce, Pizza, ",,1343071,
cara'pizz1,Cara'Pizz,cara'pizz1@gmail.com,Thanh Smith,"Place Trezette, 42260 Pommiers France",17:00-23:00,€,"Italian, Pizza, Fast food, Street Food",077653939,"Chicken Fajitas, Risotto with seafood, California maki, Pasta with Tomato and Basil, ",,2728817,
laterrassedepommiers1,La Terrasse de Pommiers,laterrassedepommiers1@gmail.com,Joshua Mayo,"Lieu Dit le Pont D Argent, 42260 Pommiers France",17:00-23:00,,French,073450698,"Ricotta stuffed Ravioli, Philadelphia maki, Pappardelle alla Bolognese, Pasta and Beans, ",,6801316,
lesterrassesdepommiers1,Les Terrasses De Pommiers,lesterrassesdepommiers1@gmail.com,William Charley,"706 Montee de Buisante, 69480 Pommiers France",17:00-23:00,€€€€,"French, European",076931129,"Caesar Salad, Philadelphia maki, Philadelphia maki, Souvlaki, ",,6390834,
lepetitbourg1,Le Petit Bourg,lepetitbourg1@gmail.com,Donald Greenwood,"2 Chemin du Neyra, 69480 Pommiers France",17:00-23:00,€€-€€€,"French, Belgian, Brew Pub, Cafe, European, Pub, Wine Bar",079838503,"Califlower penne, Barbecue Ribs, Ricotta stuffed Ravioli, Linguine with clams, ",,6769988,
lebakero1,Le Bakero,lebakero1@gmail.com,Rita Overton,"1 Place du Coq, 81340 Valence-d'Albigeois France",17:00-23:00,€€-€€€,French,074813752,"Pork belly buns, Risotto with seafood, Lasagne, California maki, ",,9202202,
lebontemps1,Le Bon Temps,lebontemps1@gmail.com,Rick Barboza,"93 Grand rue, 81340 Valence-d'Albigeois France",17:00-23:00,€€-€€€,French,071939299,"Souvlaki, Barbecue Ribs, Bruschette with Tomato, Bruschette with Tomato, ",,7175847,
burgerking1,Burger King,burgerking1@gmail.com,Theresa Hollis,"Rue Andre Boulle Zac Les Couleures, 26000 Valence France",17:00-23:00,,,074169302,"Pork belly buns, Philadelphia maki, Vegetable Soup, Pasta with Tomato and Basil, ",,9031902,
subway1,Subway,subway1@gmail.com,Raymond Cain,"70 Avenue de Romans, 26000 Valence France",17:00-23:00,,,076889114,"Salmon nigiri, Meatballs with sauce, Pasta with Tomato and Basil, Caprese Salad, ",,3754033,
subway1,Subway,subway1@gmail.com,Alphonse Hane,"8 Place de La Republique, 26000 Valence France",17:00-23:00,,,070917909,"Souvlaki, Ricotta stuffed Ravioli, Lasagne, Salmon nigiri, ",,2883648,
kfc1,KFC,kfc1@gmail.com,Susan Pack,"1 avenue des Aureats, 26000 Valence France",17:00-23:00,,,077269905,"Philadelphia maki, Chilli con carne, Chicken Fajitas, Teriyaki Chicken donburi, ",,4852727,
mcdonald's1,McDonald's ,mcdonald's1@gmail.com,Scott Sak,"Les FreydiÃ¨res, 7130 Valence France",17:00-23:00,,,079341945,"Teriyaki Chicken donburi, Califlower penne, Califlower penne, Chicken milanese, ",,0804909,
mcdonald's1,McDonald's ,mcdonald's1@gmail.com,John Gardner,"17 Avenue Tor Hugo, 26000 Valence France",17:00-23:00,,,073497072,"Fish and chips, Fettuccine Alfredo, Chicken Fajitas, Souvlaki, ",,0426382,
caferestaurantdelaposte1,Cafe Restaurant de la Poste,caferestaurantdelaposte1@gmail.com,Gustavo Knesek,"Lieu Dit Les Pommerades, 16460 Valence France",17:00-23:00,,,075916567,"Tiramisù, Fish and chips, Caesar Salad, Pappardelle alla Bolognese, ",,9575338,
cafedessports1,Cafe Des Sports,cafedessports1@gmail.com,Paul Zimmerman,"Place Du Village Au Carrefour, 26800 Beauvallon France",17:00-23:00,,French,079414572,"Katsu Curry, French fries with sausages, Vegetable Soup, Califlower penne, ",,6153157,
l'echappeebelle1,L'Echappee Belle,l'echappeebelle1@gmail.com,Barbara Brooker,"Montee du Saint Fely, 26800 Beauvallon France",17:00-23:00,€€-€€€,French,076299517,"Tiramisù, Linguine with clams, Meatballs with sauce, Salmon nigiri, ",,4410916,
laguinguettedelaplage1,La Guinguette de la plage,laguinguettedelaplage1@gmail.com,Lisa Moffitt,"1 Chemin du Port, 18120 Preuilly France",17:00-23:00,€€-€€€,"French, Italian",076823707,"Califlower penne, Califlower penne, French fries with sausages, Linguine with clams, ",,9465968,
creperiegeorgesand1,Creperie George Sand,creperiegeorgesand1@gmail.com,Charles Cooper,"Rue George Sand, 63790 Murol France",17:00-23:00,€,French,077315158,"Caesar Salad, Bruschette with Tomato, Chilli con carne, Cheeseburger, ",,1602544,
t-me1,T-ME,t-me1@gmail.com,Ernest Land,"Route de Besse, 63790 Murol France",17:00-23:00,€€-€€€,"French, Bar, Pizza, Cafe, European",071679014,"Risotto with seafood, Fettuccine Alfredo, Salmon nigiri, Pappardelle alla Bolognese, ",,9683741,
aumontagnard1,Au Montagnard,aumontagnard1@gmail.com,Mark Mirabella,"Rue D'estaing Rue George Sand, 63790 Murol France",17:00-23:00,€€-€€€,"French, European",072387131,"Fish and chips, Vegetable Soup, Pasta with Tomato and Basil, Fish and chips, ",,4887258,
loucavayo1,Lou cava yo,loucavayo1@gmail.com,Curtis Homan,"r George Sand, 63790 MUROL, 63790 Murol France",17:00-23:00,,,072372085,"Vegetable Soup, Chicken wings, Mushroom Risotto, Bruschette with Tomato, ",,8848035,
lepicotin1,Le Picotin,lepicotin1@gmail.com,Randall Jordan,"Rue Georges Sand, 63790 Murol France",17:00-23:00,€€-€€€,"Italian, French, European",077103402,"Fettuccine Alfredo, Pizza, Fettuccine Alfredo, Teriyaki Chicken donburi, ",,9460391,
l'arbaléte1,L'Arbaléte,l'arbaléte1@gmail.com,Sarah Roark,"Rue George Sand Place de la poste, 63790 Murol France",17:00-23:00,€€-€€€,"French, Bar, European",079757720,"Pasta with Tomato and Basil, Pasta with Tomato and Basil, Califlower penne, Chicken Fajitas, ",,1094403,
domainedulacchambon1,Domaine du Lac Chambon,domainedulacchambon1@gmail.com,Danny Williams,"allee de la Plage, 63790 Murol France",17:00-23:00,€€-€€€,French,074931280,"Pizza, Ricotta stuffed Ravioli, Ricotta stuffed Ravioli, Tiramisù, ",,4306985,
aubergedelaplagelacchambonmurol1,Auberge de la Plage Lac Chambon Murol,aubergedelaplagelacchambonmurol1@gmail.com,James Mansfield,"Lac Chambon Grande Plage, 63790 Murol France",17:00-23:00,€€-€€€,"French, European",073922046,"Chilli con carne, California maki, Linguine with clams, Meatballs with sauce, ",,5208530,
ajouretnuit1,A Jour et Nuit,ajouretnuit1@gmail.com,Antoinette Wong,"Rue Estaing, 63790 Murol France",17:00-23:00,€,French,079276660,"Tuna sashimi, Pappardelle alla Bolognese, Pasta Carbonara, Tuna sashimi, ",,8066620,
latabledejosephine1,La Table de Josephine,latabledejosephine1@gmail.com,Dorothy Weipert,"Place des Arcades, 12550 Montclar France",17:00-23:00,€€-€€€,French,076765584,"Souvlaki, Pork sausage roll, Pasta and Beans, Salmon nigiri, ",,9257111,
restaurantle1081,Restaurant Le 108,restaurantle1081@gmail.com,Amanda Wohlrab,"108 route de Bergerac, 24230 Lamothe-Montravel France",17:00-23:00,€€-€€€,"French, Deli, Gastropub",072381436,"Califlower penne, Scotch eggs, Bruschette with Tomato, Chicken Fajitas, ",,7082376,
lerendezvous1,Le Rendez Vous,lerendezvous1@gmail.com,Era Emmett,"22 rue du 8 Mai 1945, 73410 Albens France",17:00-23:00,€€-€€€,French,075678408,"Pasta Carbonara, Bruschette with Tomato, Chicken wings, Caesar Salad, ",,2405786,
monsieurolive1,Monsieur Olive,monsieurolive1@gmail.com,Rose Suttles,"67 Place de l Eglise, 73410 Albens France",17:00-23:00,,Pizza,076316226,"Caesar Salad, Katsu Curry, Chilli con carne, French fries with sausages, ",,5050043,
restaurantdelagare1,Restaurant de la Gare,restaurantdelagare1@gmail.com,Christina Willier,"Place dela Gare, 73410 Albens France",17:00-23:00,,,071426930,"Bruschette with Tomato, Mushroom Risotto, Linguine with clams, Katsu Curry, ",,5416751,
lerelaisdumenil-brout1,Le Relais du Menil-Brout,lerelaisdumenil-brout1@gmail.com,Errol Dalphonse,"Lieu Dit la Prise, 61250 Le Ménil-Broût France",17:00-23:00,€,,074257422,"Pizza, Pizza, Mushroom Risotto, Teriyaki Chicken donburi, ",,2726023,
lesminots1,Les Minots,lesminots1@gmail.com,Errol Mcintyre,"Cours de la Liberation, 04860 Pierrevert France",17:00-23:00,€€-€€€,French,075539806,"California maki, Bruschette with Tomato, California maki, Souvlaki, ",Vegetarian Friendly,1373544,
mariobistro1,Mario Bistro,mariobistro1@gmail.com,Martin Smithson,"3, route de la Bastide-des-Jourdans, 04860 Pierrevert France",17:00-23:00,€€-€€€,"French, Mediterranean, International, Grill, Healthy",077194972,"Bruschette with Tomato, Teriyaki Chicken donburi, Meatballs with sauce, Salmon nigiri, ",,3764232,
lafromageriedechristophe1,La Fromagerie De Christophe,lafromageriedechristophe1@gmail.com,Todd Stennett,"20 rue de la Frache, 04860 Pierrevert France",17:00-23:00,€€-€€€,French,071217899,"California maki, Chicken Fajitas, Califlower penne, French fries with sausages, ",,0013823,
lagardette1,La Gardette,lagardette1@gmail.com,Theodore Lewis,"Golf du Luberon La grande Gardette, 04860 Pierrevert France",17:00-23:00,€€-€€€,"French, European",076886352,"Pappardelle alla Bolognese, Teriyaki Chicken donburi, Meatballs with sauce, Pasta and Beans, ",,0489260,
restaurantdokboua1,Restaurant Dokboua,restaurantdokboua1@gmail.com,Edna Calloway,"11 Place du Docteur Bagnaninchi, 13310 Allauch France",17:00-23:00,,,073054574,"Pasta and Beans, Lasagne, Pasta and Beans, Salmon nigiri, ",,5221414,
lavillacassaro1,La Villa Cassaro,lavillacassaro1@gmail.com,Kyle Kliebert,"Route des Quatre Saisons Domaine du Chateau de Fontvieille, 13190 Allauch France",17:00-23:00,€€-€€€,"Italian, French, Mediterranean",079193520,"Teriyaki Chicken donburi, Lasagne, Bruschette with Tomato, Ricotta stuffed Ravioli, ",,2174468,
lapizzadumoulin1,La Pizza Du Moulin,lapizzadumoulin1@gmail.com,Sharan Davidson,"2 Grand rue, 13190 Allauch France",17:00-23:00,€,"Italian, Pizza",076792559,"California maki, Caesar Salad, Bruschette with Tomato, Caesar Salad, ",,6370023,
o'beauvin1,O'beauvin,o'beauvin1@gmail.com,Gracie Jacome,"670 avenue du Canton Vert, 13190 Allauch France",17:00-23:00,€€-€€€,Wine Bar,075058864,"Teriyaki Chicken donburi, Mushroom Risotto, Caprese Salad, Teriyaki Chicken donburi, ",,5411966,
lefournildelatiranne1,Le fournil de La Tiranne,lefournildelatiranne1@gmail.com,Micheal Carver,"1032 av 7e Rgt Tirailleurs Algeriens, 13190 Allauch France",17:00-23:00,,,075359310,"Tuna sashimi, Chicken milanese, Philadelphia maki, Pork belly buns, ",,0304161,
l'outaugourmand1,L'Outau Gourmand,l'outaugourmand1@gmail.com,Jose Boger,"3 rue Frederic Chevillon, 13190 Allauch France",17:00-23:00,,"Italian, Mediterranean",072308157,"Pappardelle alla Bolognese, Ebiten maki, Pork sausage roll, Chicken milanese, ",,9181239,
pizz'adore1,Pizz'Adore,pizz'adore1@gmail.com,Denise Shackelford,"721 avenue du General de Monsabert, 13190 Allauch France",17:00-23:00,€,"Italian, Pizza",072378888,"Caesar Salad, Pasta with Tomato and Basil, French fries with sausages, Pizza, ",,4700690,
lepanorama1,Le Panorama,lepanorama1@gmail.com,Alexander Richardson,"5 cours du 11 Novembre, 13190 Allauch France",17:00-23:00,,"Brew Pub, Fast food, International, European, Pub",072970003,"Fish and chips, Ebiten maki, Ricotta stuffed Ravioli, Mushroom Risotto, ",,0868794,
oustaugourmand1,Oustau Gourmand,oustaugourmand1@gmail.com,Danny Babcock,"1 rue Frederic Chevillon, 13190 Allauch France",17:00-23:00,,"Italian, Greek, Arabic",073869963,"Pasta with Tomato and Basil, Pasta with Tomato and Basil, Pork sausage roll, Fish and chips, ",,7383518,
lessaveursd'enrica1,Les Saveurs d'Enrica,lessaveursd'enrica1@gmail.com,Nana Tecuanhuey,"8 rue des Moulins, 13190 Allauch France",17:00-23:00,€€-€€€,French,079879087,"Ricotta stuffed Ravioli, Salmon nigiri, Tuna sashimi, Vegetable Soup, ",,1752754,
pizzalea1,Pizza Lea,pizzalea1@gmail.com,Phyllis Perez,"2 Place Benjamin Chappe, 13190 Allauch France",17:00-23:00,,"Italian, French",078029051,"California maki, Caprese Salad, Caprese Salad, Pork belly buns, ",,0654341,
jaïthaï1,Jaï Thaï,jaïthaï1@gmail.com,Laura Higgins,"2 rue des Moulins, 13190 Allauch France",17:00-23:00,,Thai,074359926,"Pappardelle alla Bolognese, Bruschette with Tomato, French fries with sausages, Tuna sashimi, ",,7989947,
lerelaisdupassetemps1,Le Relais Du Passe Temps,lerelaisdupassetemps1@gmail.com,Hollis Stone,"7 Chemin du Vallon de Passe Temps, 13190 Allauch France",17:00-23:00,€€€€,"Mediterranean, French",070346106,"Meatballs with sauce, Chicken Fajitas, Fish and chips, Tiramisù, ",,1900474,
laquintatableprovençale1,La Quinta Table Provençale,laquintatableprovençale1@gmail.com,Sandra Byers,"92 rue des Perdreaux, 13190 Allauch France",17:00-23:00,€€-€€€,French,072868211,"Barbecue Ribs, Salmon nigiri, Pizza, Meatballs with sauce, ",Vegetarian Friendly,4596681,
ocigales1,O Cigales,ocigales1@gmail.com,Gladys Hilker,"2 avenue Georges Risler, 13190 Allauch France",17:00-23:00,€,"Pizza, Italian",077702424,"Ebiten maki, Pork belly buns, Meatballs with sauce, Linguine with clams, ",,8237779,
pizzeriavesuvio1,pizzeria Vesuvio,pizzeriavesuvio1@gmail.com,Isabel May,"44 rue Fernand Rambert 13, 13190 Allauch France",17:00-23:00,€€-€€€,"Italian, Pizza, French, European",074054092,"Chicken milanese, Katsu Curry, Pork sausage roll, Caesar Salad, ",,3406025,
lesalonprovençal1,Le Salon Provençal,lesalonprovençal1@gmail.com,Rosalind Emery,"1 Place Benjamin Chappe, 13190 Allauch France",17:00-23:00,€€-€€€,"French, Bar, Grill, Pub",076878270,"Califlower penne, Philadelphia maki, Pasta Carbonara, Bruschette with Tomato, ",,4213183,
lereseda1,Le Reseda,lereseda1@gmail.com,Altha Acklin,"17 cours du 11 Novembre, 13190 Allauch France",17:00-23:00,€€-€€€,"French, Brew Pub, Bar, Cafe, Mediterranean, Pub",072958465,"Caprese Salad, Philadelphia maki, Tiramisù, Katsu Curry, ",,8221824,
soird'hanoi1,Soir d'Hanoi,soird'hanoi1@gmail.com,Barbara Faycurry,"Avenue Lei Rima, 13190 Allauch France",17:00-23:00,€,"Asian, Vietnamese",076101138,"Tiramisù, Ricotta stuffed Ravioli, Ricotta stuffed Ravioli, Ricotta stuffed Ravioli, ",,7850287,
lepatiodumasd'allauch1,Le Patio du Mas D' Allauch,lepatiodumasd'allauch1@gmail.com,Edward Clark,"route des 4 Saisons, 13190 Allauch France",17:00-23:00,,French,072204593,"Fish and chips, Tiramisù, Tiramisù, Ricotta stuffed Ravioli, ",,8196272,
côtédélices1,Côté Délices,côtédélices1@gmail.com,Shannon Howard,"657 avenue Marcel Pagnol Parc du Carlevan, 13190 Allauch France",17:00-23:00,€€-€€€,"French, Italian, European",074004770,"Fish and chips, Bruschette with Tomato, Linguine with clams, Fettuccine Alfredo, ",,8907078,
labauquiere1,La Bauquiere,labauquiere1@gmail.com,Joanne Groff,"avenue Jean Giono, 13190 Allauch France",17:00-23:00,€€-€€€,"French, Mediterranean, European",074247419,"Scotch eggs, Vegetable Soup, Pasta and Beans, Linguine with clams, ",,8227199,
centralperk1,Central Perk,centralperk1@gmail.com,Anne Early,"1 Chemin Louis Delestrade, 13190 Allauch France",17:00-23:00,€,,077429661,"Tiramisù, Mushroom Risotto, Caesar Salad, Salmon nigiri, ",,0320641,
rotisseriedugarlaban1,Rotisserie du Garlaban,rotisseriedugarlaban1@gmail.com,Mildred Rousey,"Centre Commercial Fontvieille, 13190 Allauch France",17:00-23:00,€,,079642489,"Risotto with seafood, Tiramisù, Lasagne, Tuna sashimi, ",,4282935,
lespetitsplatsdemarie1,Les petits plats de Marie,lespetitsplatsdemarie1@gmail.com,Charles Flores,"37 boulevard Ange Martin, 13190 Allauch France",17:00-23:00,€€-€€€,"Eastern European, Armenian",070910664,"Caprese Salad, Souvlaki, Chicken wings, Philadelphia maki, ",,7261295,
restaurantiod'in1,Restaurant Iod'in,restaurantiod'in1@gmail.com,Clementine Ayon,"602 avenue du 7eme Regiment des Tirailleurs Algeriens Centre Commercial du Jet d'Eau, 13190 Allauch France",17:00-23:00,€€-€€€,"French, Mediterranean, Gastropub",077925329,"Tuna sashimi, Philadelphia maki, Cheeseburger, Philadelphia maki, ",Vegetarian Friendly,1641737,
aumoulinbleu1,Au Moulin Bleu,aumoulinbleu1@gmail.com,Rick Hanna,"7 cours du 11 Novembre, 13190 Allauch France",17:00-23:00,€€-€€€,"French, Cafe",076522437,"Salmon nigiri, Meatballs with sauce, Philadelphia maki, Pork belly buns, ",,4143833,
malou1,Malou,malou1@gmail.com,Steven Krizan,"4 rue Fernand Rambert Proche parking des moulins, 13190 Allauch France",17:00-23:00,€€-€€€,"French, Contemporary",076327545,"California maki, French fries with sausages, Chilli con carne, Chilli con carne, ",,0787529,
brasseriedelamairielepicurien1,Brasserie De La Mairie l Epicurien,brasseriedelamairielepicurien1@gmail.com,Milton Hood,"5 rue Jules Ferry, 51530 Oiry France",17:00-23:00,,French,075598460,"Califlower penne, Pork sausage roll, French fries with sausages, Lasagne, ",,3402279,
l'èredutemps1,L'ère du Temps,l'èredutemps1@gmail.com,George Stechlinski,"1 B rue de la Richerie, 86270 Lesigny France",17:00-23:00,€€-€€€,French,072568602,"Lasagne, Bruschette with Tomato, California maki, Chicken wings, ",,4112548,
l'aubergedemauvaisin1,L'auberge De Mauvaisin,l'aubergedemauvaisin1@gmail.com,Richard Garman,"1 rue du Chateau 1 Rue Du Château, 31190 Mauvaisin France",17:00-23:00,€€-€€€,French,074578804,"Chicken wings, Barbecue Ribs, Lasagne, Pasta and Beans, ",Vegetarian Friendly,6712900,
lesplatanes1,Les Platanes,lesplatanes1@gmail.com,Phylis Hayes,"Place des Platanes, 38280 Anthon France",17:00-23:00,€€-€€€,French,079486447,"Souvlaki, Scotch eggs, Lasagne, Philadelphia maki, ",,8270580,
lerelaisdediane1,Le Relais de Diane,lerelaisdediane1@gmail.com,Vickie Berg,"1 Sentier du petit Train, 29270 Plounevezel France",17:00-23:00,€,"French, European, Diner",070443920,"Pappardelle alla Bolognese, Tiramisù, Fish and chips, Philadelphia maki, ",,6285391,
hôtelsaint-pierre1,Hôtel Saint-Pierre,hôtelsaint-pierre1@gmail.com,Arthur Lee,"12 Place de la Republique place de la République, Villedieu-les-Poeles France",17:00-23:00,€€-€€€,French,074899842,"Pasta with Tomato and Basil, Fettuccine Alfredo, Caprese Salad, Pasta Carbonara, ",,7394239,
friteriecolé1,Friterie Colé,friteriecolé1@gmail.com,Al Ballard,"7 rue du General de Gaulle, 50800 Villedieu-les-Poeles France",17:00-23:00,€,"French, Barbecue",073660790,"Bruschette with Tomato, Pasta with Tomato and Basil, California maki, Cheeseburger, ",,0444167,
charcuteriecolé1,Charcuterie Colé,charcuteriecolé1@gmail.com,Cheryl Kats,"7 rue du General de Gaulle, 50800 Villedieu-les-Poeles France",17:00-23:00,€,French,075382355,"Pappardelle alla Bolognese, Caesar Salad, Barbecue Ribs, Pasta and Beans, ",,0220857,
laflambéedescuivres1,La Flambée des Cuivres,laflambéedescuivres1@gmail.com,Gary Mooreland,"65 rue General Huard Quartier de la haute ville, direction Caen , parking a disposition, 50800 Villedieu-les-Poeles France",17:00-23:00,€€-€€€,"French, European",072408887,"Caprese Salad, Fish and chips, Tiramisù, Fettuccine Alfredo, ","Vegetarian Friendly, Vegan Options",8145197,
suprachaineolepicier1,Supra Chaine O Lepicier,suprachaineolepicier1@gmail.com,Ronald Roberts,"18 rue du Pave, 50800 Villedieu-les-Poeles France",17:00-23:00,,,077975157,"Linguine with clams, Fish and chips, Cheeseburger, Pork belly buns, ",,5369520,
lepussoirfidele1,Le Pussoir Fidele,lepussoirfidele1@gmail.com,Anthony Tambe,"2 Place du Pussoir Fidele, 50800 Villedieu-les-Poeles France",17:00-23:00,€€-€€€,"French, European",076795777,"Ebiten maki, Katsu Curry, Pasta and Beans, Ricotta stuffed Ravioli, ",Vegetarian Friendly,0420836,
alatableronde1,A la Table Ronde,alatableronde1@gmail.com,John Disalvo,"8 rue des Cohues, 50800 Villedieu-les-Poeles France",17:00-23:00,€€-€€€,"French, European",077664801,"Linguine with clams, Tiramisù, Pasta with Tomato and Basil, Pork belly buns, ",,4586971,
leregal1,Le Regal,leregal1@gmail.com,Louise Cantey,"3 rue Jacob, 50800 Villedieu-les-Poeles France",17:00-23:00,,,076962925,"Katsu Curry, Teriyaki Chicken donburi, Linguine with clams, Caesar Salad, ",,6797892,
aucroissantd'or1,Au Croissant D'Or,aucroissantd'or1@gmail.com,Sandra Brown,"22 Place de la Republique, 50800 Villedieu-les-Poeles France",17:00-23:00,,,070912253,"Barbecue Ribs, Risotto with seafood, Tuna sashimi, Risotto with seafood, ",,7757417,
couscous1,Couscous,couscous1@gmail.com,Daniel Gruwell,"1 route de Caen, 50800 Villedieu-les-Poeles France",17:00-23:00,,"Moroccan, Mediterranean",073295677,"Ebiten maki, Salmon nigiri, Ricotta stuffed Ravioli, Teriyaki Chicken donburi, ",,2323841,
laboutiquedudinandier1,La Boutique du Dinandier,laboutiquedudinandier1@gmail.com,James Willett,"33 Place de la Republique, 50800 Villedieu-les-Poeles France",17:00-23:00,,French,070520453,"Chicken milanese, Califlower penne, Souvlaki, California maki, ",,5075233,
lafermedemalte1,La Ferme de Malte,lafermedemalte1@gmail.com,Beatrice Baez,"11 rue Jules Tetrel, 50800 Villedieu-les-Poeles France",17:00-23:00,€€€€,"French, European",076159764,"Ricotta stuffed Ravioli, Pasta and Beans, Tiramisù, Meatballs with sauce, ",,4862505,
lesamovar1,Le Samovar,lesamovar1@gmail.com,Martha Martin,"95 rue du Docteur Havard, 50800 Villedieu-les-Poeles France",17:00-23:00,€€-€€€,French,077148954,"Risotto with seafood, Cheeseburger, Mushroom Risotto, Tuna sashimi, ",,2628256,
lemoulinàcafé1,Le Moulin à Café,lemoulinàcafé1@gmail.com,Dee Bowles,"16 Place des Chevaliers de Malte, 50800 Villedieu-les-Poeles France",17:00-23:00,€,"French, Bar, European",072127447,"Pasta Carbonara, Cheeseburger, Chicken milanese, Chicken Fajitas, ",Vegetarian Friendly,2345953,
l'agora1,L'agora,l'agora1@gmail.com,Demarcus Reed,"10 Place des Halles, 50800 Villedieu-les-Poeles France",17:00-23:00,€€-€€€,"French, Bar, Pub",077201241,"Mushroom Risotto, Pappardelle alla Bolognese, Pork belly buns, Pasta with Tomato and Basil, ",,4654536,
lacuisinedeleonie1,La cuisine de Leonie,lacuisinedeleonie1@gmail.com,Ida Floyd,"6, place des Chevaliers de Malte 50800 Villedieu Les Poeles, 50800 Villedieu-les-Poeles France",17:00-23:00,€€-€€€,French,078456912,"Barbecue Ribs, Bruschette with Tomato, French fries with sausages, Pork belly buns, ","Vegetarian Friendly, Vegan Options",5095990,
bardudinandier1,Bar du Dinandier,bardudinandier1@gmail.com,Jazmine Fernandez,"26 Place de la Republique, 50800 Villedieu-les-Poeles France",17:00-23:00,€,"French, Bar, European, Pub",076433270,"Mushroom Risotto, Linguine with clams, Chicken wings, Souvlaki, ",,2220409,
pizzeriasourdine1,Pizzeria Sourdine,pizzeriasourdine1@gmail.com,Leena Theriot,"7 rue du Docteur Havard, 50800 Villedieu-les-Poeles France",17:00-23:00,,Pizza,079487086,"Pasta with Tomato and Basil, Caesar Salad, Caprese Salad, Barbecue Ribs, ",,2125498,
levoyageur1,Le Voyageur,levoyageur1@gmail.com,William Robinson,"36 avenue du Marechal Leclerc, 50800 Villedieu-les-Poeles France",17:00-23:00,,,079950280,"Chilli con carne, Pork belly buns, Pizza, Pork belly buns, ",,6170679,
l'union1,L'union,l'union1@gmail.com,Paula Thompson,"5 Place de la Republique, 50800 Villedieu-les-Poeles France",17:00-23:00,€€-€€€,"French, Bar",072869888,"Philadelphia maki, Chicken Fajitas, Pizza, Salmon nigiri, ",,0735487,
lecentre1,Le Centre,lecentre1@gmail.com,Jacob Cutler,"21 Place de la Republique 50800 Villedieu-Les-Poeles 02 33 61 01 37, Villedieu-les-Poeles France",17:00-23:00,€,"French, Bar, Pub",079507750,"Pasta with Tomato and Basil, Linguine with clams, Linguine with clams, Caesar Salad, ",,5526660,
l'atelier1,L' Atelier,l'atelier1@gmail.com,James Rackham,"17 rue du General de Gaulle Place des Costils, 50800 Villedieu-les-Poeles France",17:00-23:00,€€-€€€,"French, Street Food, European",078741972,"Bruschette with Tomato, Bruschette with Tomato, Pork sausage roll, Vegetable Soup, ",,4495100,
hotelrestaurantlapromenade1,Hotel Restaurant La Promenade,hotelrestaurantlapromenade1@gmail.com,Marc Lavole,"1, Route de Valance, 86700 Couhe France",17:00-23:00,€€-€€€,"French, Bar, Cafe, European, Pub",071696858,"Pasta and Beans, Ricotta stuffed Ravioli, Fish and chips, Scotch eggs, ",,5415298,
lemelkinn's1,Le Melkinn's,lemelkinn's1@gmail.com,Steven Harrison,"7 rue du Commerce, 86700 Couhe France",17:00-23:00,€€-€€€,"Italian, French, Pizza, European",078068733,"Philadelphia maki, California maki, Fish and chips, Fettuccine Alfredo, ",Vegetarian Friendly,0379749,
cafedelaposte1,Cafe de la Poste,cafedelaposte1@gmail.com,Bettie Segura,"1 Av Paris, 86700 Couhe France",17:00-23:00,€,"French, European",077703567,"Teriyaki Chicken donburi, Caesar Salad, Caprese Salad, Pork sausage roll, ",,2844398,
relais3751,Relais 375,relais3751@gmail.com,Louise Arfman,"9 avenue de Bordeaux à l'intersection de la rue André Brouillet, 86700 Couhe France",17:00-23:00,€,"French, European",077992676,"Pasta and Beans, Pappardelle alla Bolognese, Salmon nigiri, Tiramisù, ",Vegetarian Friendly,8083242,
