username,restaurant_name,email,restaurant_owner,address,opening_hours,price,cooking_type,contact,menu,specialdiet,password,ratings
lerelaisdumenil-brout1,Le Relais du Menil-Brout,lerelaisdumenil-brout1@gmail.com,Rosemarie Jackson,"Lieu Dit la Prise, 61250 Le Ménil-Broût France",17:00-23:00,€,,072077145,"Califlower penne, Cheeseburger, Pappardelle alla Bolognese, Chicken Fajitas, ",,-6671672160045673358,
lesminots1,Les Minots,lesminots1@gmail.com,Paul Thornton,"Cours de la Liberation, 04860 Pierrevert France",17:00-23:00,€€-€€€,French,073258505,"Caprese Salad, Fish and chips, French fries with sausages, Califlower penne, ",Vegetarian Friendly,6988525007405596949,
mariobistro1,Mario Bistro,mariobistro1@gmail.com,Jeffery Falconi,"3, route de la Bastide-des-Jourdans, 04860 Pierrevert France",17:00-23:00,€€-€€€,"French, Mediterranean, International, Grill, Healthy",078509275,"Califlower penne, Ebiten maki, Philadelphia maki, French fries with sausages, ",,4113389526981142383,
lafromageriedechristophe1,La Fromagerie De Christophe,lafromageriedechristophe1@gmail.com,Robert Nemerofsky,"20 rue de la Frache, 04860 Pierrevert France",17:00-23:00,€€-€€€,French,072161485,"Barbecue Ribs, Vegetable Soup, Pork belly buns, Souvlaki, ",,-4985117179766288339,
lagardette1,La Gardette,lagardette1@gmail.com,Angela Snyder,"Golf du Luberon La grande Gardette, 04860 Pierrevert France",17:00-23:00,€€-€€€,"French, European",075214963,"Meatballs with sauce, Califlower penne, Meatballs with sauce, Katsu Curry, ",,-154975775934337756,
restaurantdokboua1,Restaurant Dokboua,restaurantdokboua1@gmail.com,Amber Conner,"11 Place du Docteur Bagnaninchi, 13310 Allauch France",17:00-23:00,,,070632028,"Linguine with clams, French fries with sausages, Pappardelle alla Bolognese, Bruschette with Tomato, ",,2840137741251954755,
lavillacassaro1,La Villa Cassaro,lavillacassaro1@gmail.com,Christine Longfellow,"Route des Quatre Saisons Domaine du Chateau de Fontvieille, 13190 Allauch France",17:00-23:00,€€-€€€,"Italian, French, Mediterranean",073771234,"Chicken wings, Pasta Carbonara, Chicken milanese, Pasta with Tomato and Basil, ",,-8904247887645689094,
lapizzadumoulin1,La Pizza Du Moulin,lapizzadumoulin1@gmail.com,Jack Cruz,"2 Grand rue, 13190 Allauch France",17:00-23:00,€,"Italian, Pizza",078429870,"Califlower penne, Salmon nigiri, Linguine with clams, Scotch eggs, ",,2342678947995154471,
o'beauvin1,O'beauvin,o'beauvin1@gmail.com,Alexander Fogarty,"670 avenue du Canton Vert, 13190 Allauch France",17:00-23:00,€€-€€€,Wine Bar,071006527,"Chilli con carne, Barbecue Ribs, Risotto with seafood, Tuna sashimi, ",,-5976104671434787875,
lefournildelatiranne1,Le fournil de La Tiranne,lefournildelatiranne1@gmail.com,Gladys Barnes,"1032 av 7e Rgt Tirailleurs Algeriens, 13190 Allauch France",17:00-23:00,,,079708233,"Pizza, Meatballs with sauce, Chicken Fajitas, Scotch eggs, ",,2830298420193893643,
l'outaugourmand1,L'Outau Gourmand,l'outaugourmand1@gmail.com,George Maisey,"3 rue Frederic Chevillon, 13190 Allauch France",17:00-23:00,,"Italian, Mediterranean",074528078,"Pork belly buns, Cheeseburger, Bruschette with Tomato, Risotto with seafood, ",,-2192658018785336416,
pizz'adore1,Pizz'Adore,pizz'adore1@gmail.com,Marisa Williams,"721 avenue du General de Monsabert, 13190 Allauch France",17:00-23:00,€,"Italian, Pizza",074102740,"Cheeseburger, Caesar Salad, Caprese Salad, Lasagne, ",,-7223817314160277916,
lepanorama1,Le Panorama,lepanorama1@gmail.com,Jack Blackmon,"5 cours du 11 Novembre, 13190 Allauch France",17:00-23:00,,"Brew Pub, Fast food, International, European, Pub",071055275,"Fish and chips, Pizza, Caesar Salad, Cheeseburger, ",,328318996041800137,
oustaugourmand1,Oustau Gourmand,oustaugourmand1@gmail.com,Mary Vaux,"1 rue Frederic Chevillon, 13190 Allauch France",17:00-23:00,,"Italian, Greek, Arabic",072570155,"Tiramisù, Cheeseburger, Scotch eggs, Linguine with clams, ",,-5021523476168623933,
lessaveursd'enrica1,Les Saveurs d'Enrica,lessaveursd'enrica1@gmail.com,Amanda Raines,"8 rue des Moulins, 13190 Allauch France",17:00-23:00,€€-€€€,French,076442184,"Califlower penne, Scotch eggs, Linguine with clams, Tuna sashimi, ",,-297826947155253850,
pizzalea1,Pizza Lea,pizzalea1@gmail.com,Adrian Bradshaw,"2 Place Benjamin Chappe, 13190 Allauch France",17:00-23:00,,"Italian, French",074257459,"Caesar Salad, Bruschette with Tomato, Risotto with seafood, Teriyaki Chicken donburi, ",,-5084223418175994790,
jaïthaï1,Jaï Thaï,jaïthaï1@gmail.com,Adam Wyant,"2 rue des Moulins, 13190 Allauch France",17:00-23:00,,Thai,076014670,"Katsu Curry, Tiramisù, Katsu Curry, Chicken wings, ",,3110387942173148473,
lerelaisdupassetemps1,Le Relais Du Passe Temps,lerelaisdupassetemps1@gmail.com,Beulah Anderson,"7 Chemin du Vallon de Passe Temps, 13190 Allauch France",17:00-23:00,€€€€,"Mediterranean, French",074190711,"Linguine with clams, Lasagne, Caesar Salad, California maki, ",,-2915510978180988504,
laquintatableprovençale1,La Quinta Table Provençale,laquintatableprovençale1@gmail.com,Robert Marotti,"92 rue des Perdreaux, 13190 Allauch France",17:00-23:00,€€-€€€,French,077564362,"Pizza, California maki, Pasta and Beans, Bruschette with Tomato, ",Vegetarian Friendly,-458462786987512342,
ocigales1,O Cigales,ocigales1@gmail.com,Mary Velazquez,"2 avenue Georges Risler, 13190 Allauch France",17:00-23:00,€,"Pizza, Italian",077696056,"Mushroom Risotto, Pork sausage roll, Souvlaki, French fries with sausages, ",,-5696786680513436489,
pizzeriavesuvio1,pizzeria Vesuvio,pizzeriavesuvio1@gmail.com,Alfred Walsh,"44 rue Fernand Rambert 13, 13190 Allauch France",17:00-23:00,€€-€€€,"Italian, Pizza, French, European",070978156,"Fettuccine Alfredo, Souvlaki, Caprese Salad, Lasagne, ",,-7695660976389365434,
lesalonprovençal1,Le Salon Provençal,lesalonprovençal1@gmail.com,David Justice,"1 Place Benjamin Chappe, 13190 Allauch France",17:00-23:00,€€-€€€,"French, Bar, Grill, Pub",079046549,"Vegetable Soup, Pasta and Beans, Cheeseburger, Pork belly buns, ",,5587011107493661822,
lereseda1,Le Reseda,lereseda1@gmail.com,David Gonzales,"17 cours du 11 Novembre, 13190 Allauch France",17:00-23:00,€€-€€€,"French, Brew Pub, Bar, Cafe, Mediterranean, Pub",073886782,"California maki, Pappardelle alla Bolognese, Vegetable Soup, Califlower penne, ",,-8263420993004391360,
soird'hanoi1,Soir d'Hanoi,soird'hanoi1@gmail.com,Daniel Brown,"Avenue Lei Rima, 13190 Allauch France",17:00-23:00,€,"Asian, Vietnamese",072827761,"Chicken milanese, Barbecue Ribs, Chicken Fajitas, Tiramisù, ",,-4197998965581590525,
lepatiodumasd'allauch1,Le Patio du Mas D' Allauch,lepatiodumasd'allauch1@gmail.com,Charles White,"route des 4 Saisons, 13190 Allauch France",17:00-23:00,,French,071787510,"Risotto with seafood, California maki, Barbecue Ribs, Pappardelle alla Bolognese, ",,2166815284264819830,
côtédélices1,Côté Délices,côtédélices1@gmail.com,Daniel Wright,"657 avenue Marcel Pagnol Parc du Carlevan, 13190 Allauch France",17:00-23:00,€€-€€€,"French, Italian, European",076275579,"Salmon nigiri, Katsu Curry, Katsu Curry, Pasta Carbonara, ",,-3965469960767630043,
labauquiere1,La Bauquiere,labauquiere1@gmail.com,Manuel Lowery,"avenue Jean Giono, 13190 Allauch France",17:00-23:00,€€-€€€,"French, Mediterranean, European",074255087,"Salmon nigiri, Cheeseburger, Fettuccine Alfredo, Vegetable Soup, ",,3203202160166197792,
centralperk1,Central Perk,centralperk1@gmail.com,Bruce Brodt,"1 Chemin Louis Delestrade, 13190 Allauch France",17:00-23:00,€,,070395767,"Teriyaki Chicken donburi, Pork belly buns, Califlower penne, Pasta with Tomato and Basil, ",,-5822489150465145341,
rotisseriedugarlaban1,Rotisserie du Garlaban,rotisseriedugarlaban1@gmail.com,Cheryl Quintero,"Centre Commercial Fontvieille, 13190 Allauch France",17:00-23:00,€,,072291415,"Pasta with Tomato and Basil, Katsu Curry, Lasagne, Pizza, ",,-3276601531661371121,
lespetitsplatsdemarie1,Les petits plats de Marie,lespetitsplatsdemarie1@gmail.com,Shirley Mccray,"37 boulevard Ange Martin, 13190 Allauch France",17:00-23:00,€€-€€€,"Eastern European, Armenian",072301718,"Ebiten maki, Bruschette with Tomato, Mushroom Risotto, Scotch eggs, ",,1682005572531703603,
restaurantiod'in1,Restaurant Iod'in,restaurantiod'in1@gmail.com,Russell Schwindt,"602 avenue du 7eme Regiment des Tirailleurs Algeriens Centre Commercial du Jet d'Eau, 13190 Allauch France",17:00-23:00,€€-€€€,"French, Mediterranean, Gastropub",070365772,"Chicken Fajitas, Fettuccine Alfredo, Meatballs with sauce, Teriyaki Chicken donburi, ",Vegetarian Friendly,7039155467807332791,
aumoulinbleu1,Au Moulin Bleu,aumoulinbleu1@gmail.com,Ian Peterson,"7 cours du 11 Novembre, 13190 Allauch France",17:00-23:00,€€-€€€,"French, Cafe",075951993,"Ebiten maki, Pasta and Beans, Lasagne, Vegetable Soup, ",,5441648906267269189,
malou1,Malou,malou1@gmail.com,Juan Kmiecik,"4 rue Fernand Rambert Proche parking des moulins, 13190 Allauch France",17:00-23:00,€€-€€€,"French, Contemporary",074207290,"Fish and chips, Caprese Salad, Pasta with Tomato and Basil, Lasagne, ",,-3538790492896985035,
brasseriedelamairielepicurien1,Brasserie De La Mairie l Epicurien,brasseriedelamairielepicurien1@gmail.com,Richard Temples,"5 rue Jules Ferry, 51530 Oiry France",17:00-23:00,,French,074105106,"Pappardelle alla Bolognese, Fettuccine Alfredo, Chilli con carne, Philadelphia maki, ",,8789160431281509628,
l'èredutemps1,L'ère du Temps,l'èredutemps1@gmail.com,Ray Mcmanus,"1 B rue de la Richerie, 86270 Lesigny France",17:00-23:00,€€-€€€,French,075465348,"California maki, Scotch eggs, Pasta and Beans, Cheeseburger, ",,6217326101298735135,
l'aubergedemauvaisin1,L'auberge De Mauvaisin,l'aubergedemauvaisin1@gmail.com,Mabel Keller,"1 rue du Chateau 1 Rue Du Château, 31190 Mauvaisin France",17:00-23:00,€€-€€€,French,074958199,"Cheeseburger, Meatballs with sauce, Pasta and Beans, Pasta with Tomato and Basil, ",Vegetarian Friendly,4774987227630751331,
lesplatanes1,Les Platanes,lesplatanes1@gmail.com,Neville Luby,"Place des Platanes, 38280 Anthon France",17:00-23:00,€€-€€€,French,070646751,"Teriyaki Chicken donburi, Pasta and Beans, Mushroom Risotto, Chilli con carne, ",,9051507307370268006,
lerelaisdediane1,Le Relais de Diane,lerelaisdediane1@gmail.com,William Alvarez,"1 Sentier du petit Train, 29270 Plounevezel France",17:00-23:00,€,"French, European, Diner",071363387,"Lasagne, Pork belly buns, Fettuccine Alfredo, Bruschette with Tomato, ",,-6384199555760800358,
hôtelsaint-pierre1,Hôtel Saint-Pierre,hôtelsaint-pierre1@gmail.com,John Toland,"12 Place de la Republique place de la République, Villedieu-les-Poeles France",17:00-23:00,€€-€€€,French,073609264,"Fish and chips, Meatballs with sauce, Cheeseburger, Chicken wings, ",,3347243798168879272,
friteriecolé1,Friterie Colé,friteriecolé1@gmail.com,Robert Medford,"7 rue du General de Gaulle, 50800 Villedieu-les-Poeles France",17:00-23:00,€,"French, Barbecue",076656222,"Fish and chips, Salmon nigiri, Linguine with clams, Fettuccine Alfredo, ",,4776301467565156499,
charcuteriecolé1,Charcuterie Colé,charcuteriecolé1@gmail.com,Lane Ballantyne,"7 rue du General de Gaulle, 50800 Villedieu-les-Poeles France",17:00-23:00,€,French,077844008,"Pasta and Beans, Fish and chips, Pasta with Tomato and Basil, Chicken wings, ",,-9066699067955150888,
laflambéedescuivres1,La Flambée des Cuivres,laflambéedescuivres1@gmail.com,Steven Behran,"65 rue General Huard Quartier de la haute ville, direction Caen , parking a disposition, 50800 Villedieu-les-Poeles France",17:00-23:00,€€-€€€,"French, European",075978499,"Salmon nigiri, Cheeseburger, Salmon nigiri, Vegetable Soup, ","Vegetarian Friendly, Vegan Options",5046409152380331746,
suprachaineolepicier1,Supra Chaine O Lepicier,suprachaineolepicier1@gmail.com,Michael Brown,"18 rue du Pave, 50800 Villedieu-les-Poeles France",17:00-23:00,,,070744590,"Meatballs with sauce, Caesar Salad, Teriyaki Chicken donburi, Chilli con carne, ",,-7373638703195431971,
lepussoirfidele1,Le Pussoir Fidele,lepussoirfidele1@gmail.com,Michael Mellerson,"2 Place du Pussoir Fidele, 50800 Villedieu-les-Poeles France",17:00-23:00,€€-€€€,"French, European",070778256,"Meatballs with sauce, Pasta with Tomato and Basil, Ricotta stuffed Ravioli, Bruschette with Tomato, ",Vegetarian Friendly,-1054046314809818166,
alatableronde1,A la Table Ronde,alatableronde1@gmail.com,Patrick Bowen,"8 rue des Cohues, 50800 Villedieu-les-Poeles France",17:00-23:00,€€-€€€,"French, European",079637289,"Fish and chips, Caprese Salad, Teriyaki Chicken donburi, Pork belly buns, ",,6953219507152829431,
leregal1,Le Regal,leregal1@gmail.com,Edward Boatright,"3 rue Jacob, 50800 Villedieu-les-Poeles France",17:00-23:00,,,070160981,"Linguine with clams, Katsu Curry, Scotch eggs, Pasta Carbonara, ",,-2779758148003529840,
aucroissantd'or1,Au Croissant D'Or,aucroissantd'or1@gmail.com,Helen Mcbrien,"22 Place de la Republique, 50800 Villedieu-les-Poeles France",17:00-23:00,,,075038877,"Caesar Salad, Fettuccine Alfredo, Linguine with clams, Fettuccine Alfredo, ",,-8734146693911843275,
couscous1,Couscous,couscous1@gmail.com,Armandina Paulson,"1 route de Caen, 50800 Villedieu-les-Poeles France",17:00-23:00,,"Moroccan, Mediterranean",070502082,"French fries with sausages, Souvlaki, Califlower penne, Ebiten maki, ",,-8103218105838322749,
laboutiquedudinandier1,La Boutique du Dinandier,laboutiquedudinandier1@gmail.com,Robert Kost,"33 Place de la Republique, 50800 Villedieu-les-Poeles France",17:00-23:00,,French,075597723,"Linguine with clams, Linguine with clams, Risotto with seafood, Fettuccine Alfredo, ",,2067715157793009097,
lafermedemalte1,La Ferme de Malte,lafermedemalte1@gmail.com,Michael Mckenna,"11 rue Jules Tetrel, 50800 Villedieu-les-Poeles France",17:00-23:00,€€€€,"French, European",078546286,"Barbecue Ribs, Caprese Salad, Meatballs with sauce, Chicken milanese, ",,5206083889355815196,
lesamovar1,Le Samovar,lesamovar1@gmail.com,Donald Hunter,"95 rue du Docteur Havard, 50800 Villedieu-les-Poeles France",17:00-23:00,€€-€€€,French,071986438,"Meatballs with sauce, Vegetable Soup, Chicken Fajitas, Barbecue Ribs, ",,5262438591035236692,
lemoulinàcafé1,Le Moulin à Café,lemoulinàcafé1@gmail.com,Michael Poulin,"16 Place des Chevaliers de Malte, 50800 Villedieu-les-Poeles France",17:00-23:00,€,"French, Bar, European",072517052,"Caesar Salad, Mushroom Risotto, Souvlaki, Pork belly buns, ",Vegetarian Friendly,-1764040987817758851,
l'agora1,L'agora,l'agora1@gmail.com,Rosa Peck,"10 Place des Halles, 50800 Villedieu-les-Poeles France",17:00-23:00,€€-€€€,"French, Bar, Pub",071373767,"Salmon nigiri, Mushroom Risotto, Califlower penne, Fettuccine Alfredo, ",,-8139603550964701064,
lacuisinedeleonie1,La cuisine de Leonie,lacuisinedeleonie1@gmail.com,Lee Miller,"6, place des Chevaliers de Malte 50800 Villedieu Les Poeles, 50800 Villedieu-les-Poeles France",17:00-23:00,€€-€€€,French,073798086,"Caprese Salad, Linguine with clams, Pizza, Pasta and Beans, ","Vegetarian Friendly, Vegan Options",1182729499794757796,
bardudinandier1,Bar du Dinandier,bardudinandier1@gmail.com,Margaret Dunlap,"26 Place de la Republique, 50800 Villedieu-les-Poeles France",17:00-23:00,€,"French, Bar, European, Pub",075200135,"Tiramisù, Bruschette with Tomato, Pappardelle alla Bolognese, Pasta and Beans, ",,-1528959904308646249,
pizzeriasourdine1,Pizzeria Sourdine,pizzeriasourdine1@gmail.com,Susie Kathleen,"7 rue du Docteur Havard, 50800 Villedieu-les-Poeles France",17:00-23:00,,Pizza,072644787,"Fish and chips, Caprese Salad, Chicken Fajitas, Philadelphia maki, ",,9213380034058451056,
levoyageur1,Le Voyageur,levoyageur1@gmail.com,Amanda Davis,"36 avenue du Marechal Leclerc, 50800 Villedieu-les-Poeles France",17:00-23:00,,,075204156,"Cheeseburger, Salmon nigiri, Philadelphia maki, Katsu Curry, ",,975888541600915501,
l'union1,L'union,l'union1@gmail.com,Clayton Woods,"5 Place de la Republique, 50800 Villedieu-les-Poeles France",17:00-23:00,€€-€€€,"French, Bar",070687133,"Scotch eggs, Vegetable Soup, Teriyaki Chicken donburi, Pork belly buns, ",,-8549724923074557846,
lecentre1,Le Centre,lecentre1@gmail.com,Patricia Cordova,"21 Place de la Republique 50800 Villedieu-Les-Poeles 02 33 61 01 37, Villedieu-les-Poeles France",17:00-23:00,€,"French, Bar, Pub",072102904,"Fish and chips, California maki, Fettuccine Alfredo, Ebiten maki, ",,292811919482247934,
l'atelier1,L' Atelier,l'atelier1@gmail.com,David Valenza,"17 rue du General de Gaulle Place des Costils, 50800 Villedieu-les-Poeles France",17:00-23:00,€€-€€€,"French, Street Food, European",076571693,"Lasagne, Vegetable Soup, Ricotta stuffed Ravioli, Ricotta stuffed Ravioli, ",,4674323258828043682,
hotelrestaurantlapromenade1,Hotel Restaurant La Promenade,hotelrestaurantlapromenade1@gmail.com,Leslie Bolding,"1, Route de Valance, 86700 Couhe France",17:00-23:00,€€-€€€,"French, Bar, Cafe, European, Pub",072098490,"Pork belly buns, Pork sausage roll, Pasta and Beans, Linguine with clams, ",,3236502417136083696,
lemelkinn's1,Le Melkinn's,lemelkinn's1@gmail.com,Paul Drain,"7 rue du Commerce, 86700 Couhe France",17:00-23:00,€€-€€€,"Italian, French, Pizza, European",073073540,"Pappardelle alla Bolognese, Bruschette with Tomato, Pasta with Tomato and Basil, Mushroom Risotto, ",Vegetarian Friendly,-8274562447145636887,
cafedelaposte1,Cafe de la Poste,cafedelaposte1@gmail.com,Terry Chiarito,"1 Av Paris, 86700 Couhe France",17:00-23:00,€,"French, European",079802824,"Pasta and Beans, Pasta with Tomato and Basil, Fettuccine Alfredo, California maki, ",,846430534035721304,
relais3751,Relais 375,relais3751@gmail.com,Emma Walker,"9 avenue de Bordeaux à l'intersection de la rue André Brouillet, 86700 Couhe France",17:00-23:00,€,"French, European",072294272,"Chicken milanese, Chilli con carne, Pappardelle alla Bolognese, Pasta and Beans, ",Vegetarian Friendly,8785565527623223411,
lyceestjosephrestaurantd'application1,Lycee St Joseph Restaurant d'Application,lyceestjosephrestaurantd'application1@gmail.com,Gordon Robison,"Avenue Etienne Soulié, Villefranche-de-Rouergue France",17:00-23:00,,French,077611690,"Scotch eggs, Chicken wings, Fish and chips, Fish and chips, ",,-5593565647061033263,
chezbrigitte1,Chez Brigitte,chezbrigitte1@gmail.com,Willie Humphrey,"3 rue Durand de Montlauzeur, 12200 Villefranche-de-Rouergue France",17:00-23:00,€€-€€€,,076777326,"Pasta and Beans, Tuna sashimi, Lasagne, Bruschette with Tomato, ",,16342897053185634,
dali's1,Dali's,dali's1@gmail.com,Kelli Powell,"Place Notre Dame Villefranche De Rouergue, 12200 Villefranche-de-Rouergue France",17:00-23:00,€€-€€€,"French, European",074726687,"Pappardelle alla Bolognese, Pork sausage roll, Risotto with seafood, Pasta with Tomato and Basil, ",Vegetarian Friendly,1811916091501658241,
l'epicurien1,L'Epicurien,l'epicurien1@gmail.com,Ned Dean,"8 Bis av. Raymond Saint-Gilles, 12200 Villefranche-de-Rouergue France",17:00-23:00,€€€€,"French, European",072672845,"Chilli con carne, California maki, Pizza, Chicken milanese, ",,5523728219511792502,
lemonastir1,Le Monastir,lemonastir1@gmail.com,Robert Martin,"14 rue du General Prestat, 12200 Villefranche-de-Rouergue France",17:00-23:00,,,072830601,"Souvlaki, Pork sausage roll, Pasta and Beans, Chicken Fajitas, ",,-6314392182111560707,
lestexupéry1,Le St Exupéry,lestexupéry1@gmail.com,April Sizemore,"654, Chemin Roger Cavaignac Aérodrome de Graves, 12200 Villefranche-de-Rouergue France",17:00-23:00,€€-€€€,French,078277566,"Vegetable Soup, Caprese Salad, Salmon nigiri, Ricotta stuffed Ravioli, ",,-6704583680523760440,
del'entreeaudessert1,De l'Entree Au Dessert,del'entreeaudessert1@gmail.com,Shannon Messenger,"Place Lescure, 12200 Villefranche-de-Rouergue France",17:00-23:00,€€-€€€,,075303841,"Meatballs with sauce, Pasta and Beans, Souvlaki, Califlower penne, ",,7325173320766252702,
les4z'arts1,Les 4 Z'Arts,les4z'arts1@gmail.com,John Luebke,"16 Allees Aristide Briand, 12200 Villefranche-de-Rouergue France",17:00-23:00,€€-€€€,French,072169135,"Caesar Salad, Tuna sashimi, Califlower penne, Pasta Carbonara, ",,-549283875892226165,
aufeudebois1,Au Feu de Bois,aufeudebois1@gmail.com,Kristopher Snider,"avenue de Toulouse Centre commercial Carrefour, 12200 Villefranche-de-Rouergue France",17:00-23:00,,,076312912,"Califlower penne, Meatballs with sauce, Fettuccine Alfredo, Pasta Carbonara, ",,5148637972286682746,
pizzavival1,Pizza Vival,pizzavival1@gmail.com,Anita Stone,"Arcades du Consulat, 12200 Villefranche-de-Rouergue France",17:00-23:00,€,Italian,071080180,"California maki, Fish and chips, Chilli con carne, California maki, ",,-6221702505487422958,
boulangeriemarieblachere1,Boulangerie Marie Blachere,boulangeriemarieblachere1@gmail.com,Kristen Dannenberg,"Les Cabrières, 12000 Villefranche-de-Rouergue France",17:00-23:00,€€-€€€,,077607710,"Caesar Salad, Mushroom Risotto, Caprese Salad, Fish and chips, ",,-774724042039619139,
lerelaisdelaglèbe1,Le Relais de la Glèbe,lerelaisdelaglèbe1@gmail.com,Margaret Taylor,"Plantou du Conte Route de Montauban, Savignac, 12200 Villefranche-de-Rouergue France",17:00-23:00,,,073652880,"Chilli con carne, Ebiten maki, Pizza, California maki, ",,8627776697087179963,
l'assiettegourmande1,L'Assiette Gourmande,l'assiettegourmande1@gmail.com,Henry Josey,"Place Andre Lescure, 12200 Villefranche-de-Rouergue France",17:00-23:00,€€-€€€,"French, European",078986117,"Chicken Fajitas, Pasta and Beans, Pasta and Beans, Pork sausage roll, ",,-2605069863585129926,
cotesaveurs1,Cote Saveurs,cotesaveurs1@gmail.com,Kathy Zeck,"Place Louis Fontanges, 12200 Villefranche-de-Rouergue France",17:00-23:00,€€€€,"French, European",077360303,"Barbecue Ribs, Risotto with seafood, California maki, Souvlaki, ",,5728397933624048462,
lestaminet1,L Estaminet,lestaminet1@gmail.com,Linda Armstrong,"Place Bernard Lez, Villefranche-de-Rouergue France",17:00-23:00,,French,076824768,"Pappardelle alla Bolognese, Caprese Salad, Katsu Curry, Califlower penne, ",,-8105546470401722117,
l'estaminet1,L'Estaminet,l'estaminet1@gmail.com,Ann Rodriguez,"8 Place Bernard Lhez, 12200 Villefranche-de-Rouergue France",17:00-23:00,€€-€€€,"French, Italian, Mediterranean, Grill",076805622,"Risotto with seafood, Scotch eggs, Mushroom Risotto, Pizza, ",,7521417123006380408,
jacquesadit1,Jacques a dit,jacquesadit1@gmail.com,Doria Micheau,"54 rue de la Republique, 12200 Villefranche-de-Rouergue France",17:00-23:00,€€-€€€,French,076735482,"Tiramisù, Bruschette with Tomato, Tiramisù, Chicken wings, ",,4288019520403582670,
lagabelle1,La Gabelle,lagabelle1@gmail.com,Belinda Jones,"10 rue Belle Isle, 12200 Villefranche-de-Rouergue France",17:00-23:00,€,"Italian, French, European",078079056,"Bruschette with Tomato, Souvlaki, Chilli con carne, Meatballs with sauce, ",Vegetarian Friendly,3669215857509583887,
milkcafe1,Milk Cafe,milkcafe1@gmail.com,Gary Brooks,"9 rue Marcellin Fabre, 12200 Villefranche-de-Rouergue France",17:00-23:00,€,,073625163,"Pork belly buns, Pasta Carbonara, Chicken Fajitas, Cheeseburger, ",,439748843675393104,
ladouc'heure1,La Douc'heure,ladouc'heure1@gmail.com,Nora Schwindt,"14 rue du General Prestat, 12200 Villefranche-de-Rouergue France",17:00-23:00,€€-€€€,,079308071,"Scotch eggs, Chilli con carne, California maki, Chilli con carne, ",,7537218103013586232,
l'entrenous1,L'Entre Nous,l'entrenous1@gmail.com,Mary Carr,"Route de Montauban Centre commercial E. Leclerc, 12200 Villefranche-de-Rouergue France",17:00-23:00,€,"Italian, French, European",075769977,"Linguine with clams, Pork belly buns, Pasta and Beans, Pizza, ",,7143466618985607466,
leflorian1,Le Florian,leflorian1@gmail.com,Tammy Patterson,"galerie marchande d'Hyper U 12200, Villefranche-de-Rouergue France",17:00-23:00,€,French,076250295,"Tiramisù, Bruschette with Tomato, Caesar Salad, Salmon nigiri, ",,3685457917193761727,
marycia1,Marycia,marycia1@gmail.com,Colleen Kruse,"2 rue Durand de Montlauzeur, 12200 Villefranche-de-Rouergue France",17:00-23:00,€€-€€€,French,072593565,"Teriyaki Chicken donburi, Barbecue Ribs, Linguine with clams, Tuna sashimi, ",,8816903733628343867,
lapassiflore1,La Passiflore,lapassiflore1@gmail.com,James Williams,"5 rue Gautharie, 12200 Villefranche-de-Rouergue France",17:00-23:00,€€-€€€,French,074439475,"Chicken milanese, Califlower penne, Chilli con carne, Fish and chips, ",Vegetarian Friendly,7118200034683384180,
lecesaree1,Le Cesaree,lecesaree1@gmail.com,Mary Adams,"Cour de la Gare, 12200 Villefranche-de-Rouergue France",17:00-23:00,€,,070103431,"Pasta with Tomato and Basil, French fries with sausages, Linguine with clams, Caesar Salad, ",,8287645465845312461,
lebistrot1,Le Bistrot,lebistrot1@gmail.com,Stephanie Natera,"12 Rue Jacques Borelly, 12200 Villefranche-de-Rouergue France",17:00-23:00,€,French,072890831,"Risotto with seafood, Caesar Salad, Pork sausage roll, Pork belly buns, ",,48663860627351847,
hadai1,Ha Dai,hadai1@gmail.com,Edwin Schmitt,"33 rue Alibert, 12200 Villefranche-de-Rouergue France",17:00-23:00,€,"Chinese, Vietnamese",076558484,"Risotto with seafood, Pizza, Fish and chips, Linguine with clams, ",,3535293775728907984,
aubergedelaposte1,Auberge de la Poste,aubergedelaposte1@gmail.com,Harry Johnston,"Pres de la Poste, Villefranche-de-Rouergue France",17:00-23:00,€,French,076869530,"Chicken milanese, Risotto with seafood, Souvlaki, Ricotta stuffed Ravioli, ",,692538538480407245,
cafédesarcades1,Café Des arcades,cafédesarcades1@gmail.com,Bobbie Lovejoy,"4 Arcades Reynes, 12200 Villefranche-de-Rouergue France",17:00-23:00,€€-€€€,"Bar, Cafe, French",078667705,"Fettuccine Alfredo, Philadelphia maki, Bruschette with Tomato, Chicken milanese, ",,1490427918682920689,
royalsaigon1,Royal Saigon,royalsaigon1@gmail.com,Martha Cannaday,"11 quai de la Senechaussee, 12200 Villefranche-de-Rouergue France",17:00-23:00,€€-€€€,"Asian, Vietnamese",075907998,"Caesar Salad, Pasta Carbonara, Pasta Carbonara, Teriyaki Chicken donburi, ",,-8423290890140139245,
bentokanoya1,Bento Kanoya,bentokanoya1@gmail.com,Eugene Campo,"4 Rue Saint Jacques, 12200 Villefranche-de-Rouergue France",17:00-23:00,€,"Japanese, Asian",076867645,"Pasta with Tomato and Basil, Philadelphia maki, Katsu Curry, Califlower penne, ","Vegetarian Friendly, Vegan Options, Gluten Free Options",-1389518213413716532,
lesaintjean1,le saint jean,lesaintjean1@gmail.com,Dewey Clark,"2 Place Saint Jean, 12200 Villefranche-de-Rouergue France",17:00-23:00,€€-€€€,"French, European",075853477,"Califlower penne, Souvlaki, Teriyaki Chicken donburi, Pasta with Tomato and Basil, ",,4471935794816361448,
