username,restaurant_name,email,restaurant_owner,address,opening_hours,price,cooking_type,contact,menu,specialdiet,password,ratings
lepetitbourg1,Le Petit Bourg,lepetitbourg1@gmail.com,Gary Wiglesworth,"2 Chemin du Neyra, 69480 Pommiers France",17:00-23:00,€€-€€€,"French, Belgian, Brew Pub, Cafe, European, Pub, Wine Bar",074021005,"Pasta Carbonara, Chicken Fajitas, Barbecue Ribs, Tiramisù, ",,474517939,
lebakero1,Le Bakero,lebakero1@gmail.com,Sue Nest,"1 Place du Coq, 81340 Valence-d'Albigeois France",17:00-23:00,€€-€€€,French,077989311,"Chicken wings, Cheeseburger, Vegetable Soup, California maki, ",,-241089542,
lebontemps1,Le Bon Temps,lebontemps1@gmail.com,Kay Benn,"93 Grand rue, 81340 Valence-d'Albigeois France",17:00-23:00,€€-€€€,French,079677098,"Chicken Fajitas, Chicken wings, Souvlaki, Souvlaki, ",,1334728977,
burgerking1,Burger King,burgerking1@gmail.com,Thomas Johnson,"Rue Andre Boulle Zac Les Couleures, 26000 Valence France",17:00-23:00,,,077363233,"Philadelphia maki, Caesar Salad, Chicken milanese, Bruschette with Tomato, ",,-332639383,
subway1,Subway,subway1@gmail.com,Lillian Marshall,"70 Avenue de Romans, 26000 Valence France",17:00-23:00,,,074527975,"Fish and chips, Ebiten maki, Lasagne, Philadelphia maki, ",,2018198837,
subway1,Subway,subway1@gmail.com,Justin Gallegos,"8 Place de La Republique, 26000 Valence France",17:00-23:00,,,075799847,"Pizza, Pork belly buns, Scotch eggs, Ricotta stuffed Ravioli, ",,-1212015854,
kfc1,KFC,kfc1@gmail.com,Jason White,"1 avenue des Aureats, 26000 Valence France",17:00-23:00,,,078844183,"California maki, Pasta and Beans, Tuna sashimi, Salmon nigiri, ",,2019176239,
mcdonald's1,McDonald's ,mcdonald's1@gmail.com,John Becerra,"Les FreydiÃ¨res, 7130 Valence France",17:00-23:00,,,072124766,"Ebiten maki, Ebiten maki, Scotch eggs, Barbecue Ribs, ",,-2072761574,
mcdonald's1,McDonald's ,mcdonald's1@gmail.com,Clinton Farmer,"17 Avenue Tor Hugo, 26000 Valence France",17:00-23:00,,,076260237,"Ebiten maki, Ebiten maki, Caprese Salad, Pork sausage roll, ",,445674356,
caferestaurantdelaposte1,Cafe Restaurant de la Poste,caferestaurantdelaposte1@gmail.com,Tasha Blank,"Lieu Dit Les Pommerades, 16460 Valence France",17:00-23:00,,,075352511,"Pasta and Beans, Meatballs with sauce, Pork sausage roll, Meatballs with sauce, ",,505822387,
cafedessports1,Cafe Des Sports,cafedessports1@gmail.com,Georgia Martinez,"Place Du Village Au Carrefour, 26800 Beauvallon France",17:00-23:00,,French,072238899,"Ricotta stuffed Ravioli, Pork belly buns, Fish and chips, Teriyaki Chicken donburi, ",,589304887,
l'echappeebelle1,L'Echappee Belle,l'echappeebelle1@gmail.com,Ryan Garcia,"Montee du Saint Fely, 26800 Beauvallon France",17:00-23:00,€€-€€€,French,076708989,"Califlower penne, Lasagne, Pasta with Tomato and Basil, French fries with sausages, ",,583728144,
laguinguettedelaplage1,La Guinguette de la plage,laguinguettedelaplage1@gmail.com,Deidre Levine,"1 Chemin du Port, 18120 Preuilly France",17:00-23:00,€€-€€€,"French, Italian",077344646,"Pizza, Caprese Salad, Pork belly buns, Meatballs with sauce, ",,-190123960,
creperiegeorgesand1,Creperie George Sand,creperiegeorgesand1@gmail.com,Christopher Blockmon,"Rue George Sand, 63790 Murol France",17:00-23:00,€,French,071843709,"Souvlaki, Vegetable Soup, Scotch eggs, Chilli con carne, ",,357017457,
t-me1,T-ME,t-me1@gmail.com,Thomas Ouimet,"Route de Besse, 63790 Murol France",17:00-23:00,€€-€€€,"French, Bar, Pizza, Cafe, European",075203246,"Caprese Salad, Ebiten maki, Ebiten maki, Pasta and Beans, ",,-1304425676,
aumontagnard1,Au Montagnard,aumontagnard1@gmail.com,Eric Carothers,"Rue D'estaing Rue George Sand, 63790 Murol France",17:00-23:00,€€-€€€,"French, European",079168570,"Tuna sashimi, Chicken Fajitas, Pasta and Beans, Philadelphia maki, ",,-1247937978,
loucavayo1,Lou cava yo,loucavayo1@gmail.com,Savannah Kramer,"r George Sand, 63790 MUROL, 63790 Murol France",17:00-23:00,,,078601553,"Linguine with clams, French fries with sausages, Pappardelle alla Bolognese, Chicken wings, ",,470672114,
lepicotin1,Le Picotin,lepicotin1@gmail.com,Howard Dowker,"Rue Georges Sand, 63790 Murol France",17:00-23:00,€€-€€€,"Italian, French, European",070453656,"Caprese Salad, Teriyaki Chicken donburi, Meatballs with sauce, Pasta Carbonara, ",,-1213437151,
l'arbaléte1,L'Arbaléte,l'arbaléte1@gmail.com,Arnold Fann,"Rue George Sand Place de la poste, 63790 Murol France",17:00-23:00,€€-€€€,"French, Bar, European",077609027,"Ebiten maki, Fish and chips, Linguine with clams, Pasta with Tomato and Basil, ",,2022816634,
domainedulacchambon1,Domaine du Lac Chambon,domainedulacchambon1@gmail.com,Ronald Martin,"allee de la Plage, 63790 Murol France",17:00-23:00,€€-€€€,French,074184428,"Fettuccine Alfredo, Ricotta stuffed Ravioli, Chicken Fajitas, Linguine with clams, ",,-561670579,
aubergedelaplagelacchambonmurol1,Auberge de la Plage Lac Chambon Murol,aubergedelaplagelacchambonmurol1@gmail.com,Dawn Shay,"Lac Chambon Grande Plage, 63790 Murol France",17:00-23:00,€€-€€€,"French, European",077232975,"Pasta with Tomato and Basil, Chicken wings, French fries with sausages, Lasagne, ",,1188876952,
ajouretnuit1,A Jour et Nuit,ajouretnuit1@gmail.com,Karen Benz,"Rue Estaing, 63790 Murol France",17:00-23:00,€,French,078492111,"Chicken Fajitas, Pasta with Tomato and Basil, Pasta Carbonara, Caesar Salad, ",,-1414200739,
latabledejosephine1,La Table de Josephine,latabledejosephine1@gmail.com,Jacinta Dana,"Place des Arcades, 12550 Montclar France",17:00-23:00,€€-€€€,French,075364903,"French fries with sausages, Pasta Carbonara, Ebiten maki, Chilli con carne, ",,1127888323,
restaurantle1081,Restaurant Le 108,restaurantle1081@gmail.com,Lee Lechner,"108 route de Bergerac, 24230 Lamothe-Montravel France",17:00-23:00,€€-€€€,"French, Deli, Gastropub",071232400,"Linguine with clams, Chicken Fajitas, Tuna sashimi, Chilli con carne, ",,531715696,
lerendezvous1,Le Rendez Vous,lerendezvous1@gmail.com,Michael Enderle,"22 rue du 8 Mai 1945, 73410 Albens France",17:00-23:00,€€-€€€,French,077818957,"Katsu Curry, Mushroom Risotto, Chicken milanese, Katsu Curry, ",,2131791888,
monsieurolive1,Monsieur Olive,monsieurolive1@gmail.com,James Richards,"67 Place de l Eglise, 73410 Albens France",17:00-23:00,,Pizza,073701451,"Scotch eggs, Tiramisù, Fish and chips, Risotto with seafood, ",,-2128024778,
restaurantdelagare1,Restaurant de la Gare,restaurantdelagare1@gmail.com,Helen Brewington,"Place dela Gare, 73410 Albens France",17:00-23:00,,,079533239,"Pizza, Mushroom Risotto, Souvlaki, Meatballs with sauce, ",,-2075023404,
lerelaisdumenil-brout1,Le Relais du Menil-Brout,lerelaisdumenil-brout1@gmail.com,Ramona Dabney,"Lieu Dit la Prise, 61250 Le Ménil-Broût France",17:00-23:00,€,,070679582,"Pizza, Lasagne, Bruschette with Tomato, Souvlaki, ",,-2135203173,
lesminots1,Les Minots,lesminots1@gmail.com,Elizabeth Miller,"Cours de la Liberation, 04860 Pierrevert France",17:00-23:00,€€-€€€,French,076923075,"Souvlaki, Califlower penne, Mushroom Risotto, Chicken wings, ",Vegetarian Friendly,-1297782408,
mariobistro1,Mario Bistro,mariobistro1@gmail.com,Martha Gillis,"3, route de la Bastide-des-Jourdans, 04860 Pierrevert France",17:00-23:00,€€-€€€,"French, Mediterranean, International, Grill, Healthy",070863301,"Meatballs with sauce, Pork belly buns, Chicken wings, Meatballs with sauce, ",,358901052,
lafromageriedechristophe1,La Fromagerie De Christophe,lafromageriedechristophe1@gmail.com,Brittany Turner,"20 rue de la Frache, 04860 Pierrevert France",17:00-23:00,€€-€€€,French,077015617,"Risotto with seafood, Califlower penne, Katsu Curry, Chicken wings, ",,556558663,
lagardette1,La Gardette,lagardette1@gmail.com,Roger Hernandez,"Golf du Luberon La grande Gardette, 04860 Pierrevert France",17:00-23:00,€€-€€€,"French, European",070213794,"Katsu Curry, Chicken milanese, Pork belly buns, Katsu Curry, ",,-502807401,
restaurantdokboua1,Restaurant Dokboua,restaurantdokboua1@gmail.com,Steven Williams,"11 Place du Docteur Bagnaninchi, 13310 Allauch France",17:00-23:00,,,078326100,"Tuna sashimi, Ricotta stuffed Ravioli, Califlower penne, Fish and chips, ",,-1415188553,
lavillacassaro1,La Villa Cassaro,lavillacassaro1@gmail.com,Marc Goolesby,"Route des Quatre Saisons Domaine du Chateau de Fontvieille, 13190 Allauch France",17:00-23:00,€€-€€€,"Italian, French, Mediterranean",078706363,"Vegetable Soup, Fettuccine Alfredo, Meatballs with sauce, Ricotta stuffed Ravioli, ",,412431664,
lapizzadumoulin1,La Pizza Du Moulin,lapizzadumoulin1@gmail.com,Gary Slavick,"2 Grand rue, 13190 Allauch France",17:00-23:00,€,"Italian, Pizza",076244941,"Tuna sashimi, Linguine with clams, Souvlaki, Ricotta stuffed Ravioli, ",,2019233810,
o'beauvin1,O'beauvin,o'beauvin1@gmail.com,John Davis,"670 avenue du Canton Vert, 13190 Allauch France",17:00-23:00,€€-€€€,Wine Bar,070759511,"Califlower penne, Risotto with seafood, Souvlaki, California maki, ",,-474087142,
lefournildelatiranne1,Le fournil de La Tiranne,lefournildelatiranne1@gmail.com,Brian Buss,"1032 av 7e Rgt Tirailleurs Algeriens, 13190 Allauch France",17:00-23:00,,,078789164,"Caprese Salad, Salmon nigiri, Fish and chips, Vegetable Soup, ",,2018287347,
l'outaugourmand1,L'Outau Gourmand,l'outaugourmand1@gmail.com,Cheryl Houseal,"3 rue Frederic Chevillon, 13190 Allauch France",17:00-23:00,,"Italian, Mediterranean",078760524,"Caprese Salad, Caesar Salad, French fries with sausages, Pork belly buns, ",,1415496524,
pizz'adore1,Pizz'Adore,pizz'adore1@gmail.com,Edelmira Gadbaw,"721 avenue du General de Monsabert, 13190 Allauch France",17:00-23:00,€,"Italian, Pizza",078210218,"California maki, Salmon nigiri, Risotto with seafood, Barbecue Ribs, ",,728695897,
lepanorama1,Le Panorama,lepanorama1@gmail.com,Andrea Jones,"5 cours du 11 Novembre, 13190 Allauch France",17:00-23:00,,"Brew Pub, Fast food, International, European, Pub",070601691,"Pasta with Tomato and Basil, Pasta Carbonara, Ebiten maki, Risotto with seafood, ",,-1276660410,
oustaugourmand1,Oustau Gourmand,oustaugourmand1@gmail.com,Harold Griffin,"1 rue Frederic Chevillon, 13190 Allauch France",17:00-23:00,,"Italian, Greek, Arabic",072140965,"Ricotta stuffed Ravioli, Chicken milanese, Chicken milanese, Fish and chips, ",,389465595,
lessaveursd'enrica1,Les Saveurs d'Enrica,lessaveursd'enrica1@gmail.com,Paul Stiles,"8 rue des Moulins, 13190 Allauch France",17:00-23:00,€€-€€€,French,074735721,"Lasagne, Lasagne, Katsu Curry, Caesar Salad, ",,-1158955954,
pizzalea1,Pizza Lea,pizzalea1@gmail.com,Rigoberto Miltner,"2 Place Benjamin Chappe, 13190 Allauch France",17:00-23:00,,"Italian, French",074812838,"Califlower penne, Souvlaki, Vegetable Soup, Tuna sashimi, ",,1303484073,
jaïthaï1,Jaï Thaï,jaïthaï1@gmail.com,Lawrence Wedlow,"2 rue des Moulins, 13190 Allauch France",17:00-23:00,,Thai,072838192,"Chicken Fajitas, Cheeseburger, Meatballs with sauce, Chicken Fajitas, ",,-325248368,
lerelaisdupassetemps1,Le Relais Du Passe Temps,lerelaisdupassetemps1@gmail.com,Marvin Jennings,"7 Chemin du Vallon de Passe Temps, 13190 Allauch France",17:00-23:00,€€€€,"Mediterranean, French",076221805,"Mushroom Risotto, Pasta with Tomato and Basil, Meatballs with sauce, Lasagne, ",,-1097942032,
laquintatableprovençale1,La Quinta Table Provençale,laquintatableprovençale1@gmail.com,Vicki Mccann,"92 rue des Perdreaux, 13190 Allauch France",17:00-23:00,€€-€€€,French,074759516,"Lasagne, Pork belly buns, Bruschette with Tomato, Lasagne, ",Vegetarian Friendly,-2071395662,
ocigales1,O Cigales,ocigales1@gmail.com,Michael Bagwell,"2 avenue Georges Risler, 13190 Allauch France",17:00-23:00,€,"Pizza, Italian",074155893,"Tuna sashimi, Pasta Carbonara, Teriyaki Chicken donburi, Chilli con carne, ",,2129289757,
pizzeriavesuvio1,pizzeria Vesuvio,pizzeriavesuvio1@gmail.com,Dawn Nord,"44 rue Fernand Rambert 13, 13190 Allauch France",17:00-23:00,€€-€€€,"Italian, Pizza, French, European",073448345,"Bruschette with Tomato, Pasta with Tomato and Basil, Scotch eggs, Philadelphia maki, ",,644649623,
lesalonprovençal1,Le Salon Provençal,lesalonprovençal1@gmail.com,Kevin Moore,"1 Place Benjamin Chappe, 13190 Allauch France",17:00-23:00,€€-€€€,"French, Bar, Grill, Pub",077722109,"Salmon nigiri, California maki, Katsu Curry, French fries with sausages, ",,-1305014563,
lereseda1,Le Reseda,lereseda1@gmail.com,Brenda Sicilian,"17 cours du 11 Novembre, 13190 Allauch France",17:00-23:00,€€-€€€,"French, Brew Pub, Bar, Cafe, Mediterranean, Pub",070159391,"Barbecue Ribs, Ricotta stuffed Ravioli, Caprese Salad, Caesar Salad, ",,-2128050727,
soird'hanoi1,Soir d'Hanoi,soird'hanoi1@gmail.com,Thomas Martin,"Avenue Lei Rima, 13190 Allauch France",17:00-23:00,€,"Asian, Vietnamese",076211809,"Salmon nigiri, Tuna sashimi, Fettuccine Alfredo, Bruschette with Tomato, ",,642749731,
lepatiodumasd'allauch1,Le Patio du Mas D' Allauch,lepatiodumasd'allauch1@gmail.com,Brandon Barnes,"route des 4 Saisons, 13190 Allauch France",17:00-23:00,,French,078936450,"Chicken wings, Chilli con carne, Pork belly buns, Bruschette with Tomato, ",,411483159,
côtédélices1,Côté Délices,côtédélices1@gmail.com,Lenora Whitehurst,"657 avenue Marcel Pagnol Parc du Carlevan, 13190 Allauch France",17:00-23:00,€€-€€€,"French, Italian, European",076139589,"Caprese Salad, Fettuccine Alfredo, Chilli con carne, Fettuccine Alfredo, ",,-1211888978,
labauquiere1,La Bauquiere,labauquiere1@gmail.com,Allyson Greenhalge,"avenue Jean Giono, 13190 Allauch France",17:00-23:00,€€-€€€,"French, Mediterranean, European",074661873,"Caesar Salad, Pizza, Fish and chips, Tuna sashimi, ",,-2128231488,
centralperk1,Central Perk,centralperk1@gmail.com,Ira Griffith,"1 Chemin Louis Delestrade, 13190 Allauch France",17:00-23:00,€,,071764929,"Pork belly buns, Teriyaki Chicken donburi, Pappardelle alla Bolognese, Pasta with Tomato and Basil, ",,-445340694,
rotisseriedugarlaban1,Rotisserie du Garlaban,rotisseriedugarlaban1@gmail.com,Allen Macinnes,"Centre Commercial Fontvieille, 13190 Allauch France",17:00-23:00,€,,070020549,"Caesar Salad, Califlower penne, Chicken milanese, Philadelphia maki, ",,1217742973,
lespetitsplatsdemarie1,Les petits plats de Marie,lespetitsplatsdemarie1@gmail.com,Ann Pelkey,"37 boulevard Ange Martin, 13190 Allauch France",17:00-23:00,€€-€€€,"Eastern European, Armenian",070708229,"Risotto with seafood, Tuna sashimi, Barbecue Ribs, Pork sausage roll, ",,1416298965,
restaurantiod'in1,Restaurant Iod'in,restaurantiod'in1@gmail.com,Elizabeth Garcia,"602 avenue du 7eme Regiment des Tirailleurs Algeriens Centre Commercial du Jet d'Eau, 13190 Allauch France",17:00-23:00,€€-€€€,"French, Mediterranean, Gastropub",072498428,"Chilli con carne, Ebiten maki, Barbecue Ribs, Chicken milanese, ",Vegetarian Friendly,-361149316,
aumoulinbleu1,Au Moulin Bleu,aumoulinbleu1@gmail.com,Ronald Curiel,"7 cours du 11 Novembre, 13190 Allauch France",17:00-23:00,€€-€€€,"French, Cafe",071719828,"Tuna sashimi, Chicken milanese, Pappardelle alla Bolognese, Risotto with seafood, ",,617012220,
malou1,Malou,malou1@gmail.com,William Johnsen,"4 rue Fernand Rambert Proche parking des moulins, 13190 Allauch France",17:00-23:00,€€-€€€,"French, Contemporary",072479119,"Fettuccine Alfredo, Pasta Carbonara, Tuna sashimi, Philadelphia maki, ",,2045927508,
brasseriedelamairielepicurien1,Brasserie De La Mairie l Epicurien,brasseriedelamairielepicurien1@gmail.com,Sylvia Alexander,"5 rue Jules Ferry, 51530 Oiry France",17:00-23:00,,French,072791812,"Pizza, Califlower penne, Scotch eggs, Risotto with seafood, ",,556923874,
l'èredutemps1,L'ère du Temps,l'èredutemps1@gmail.com,Michael Field,"1 B rue de la Richerie, 86270 Lesigny France",17:00-23:00,€€-€€€,French,079522676,"Chicken wings, Chicken wings, Tiramisù, Pasta and Beans, ",,-412005437,
l'aubergedemauvaisin1,L'auberge De Mauvaisin,l'aubergedemauvaisin1@gmail.com,Joseph Ellis,"1 rue du Chateau 1 Rue Du Château, 31190 Mauvaisin France",17:00-23:00,€€-€€€,French,076197959,"California maki, Pasta and Beans, Pork belly buns, Chicken Fajitas, ",Vegetarian Friendly,-325880398,
lesplatanes1,Les Platanes,lesplatanes1@gmail.com,Mercedes Keck,"Place des Platanes, 38280 Anthon France",17:00-23:00,€€-€€€,French,074425866,"Bruschette with Tomato, Fettuccine Alfredo, Linguine with clams, Lasagne, ",,1421007707,
lerelaisdediane1,Le Relais de Diane,lerelaisdediane1@gmail.com,Joseph Delong,"1 Sentier du petit Train, 29270 Plounevezel France",17:00-23:00,€,"French, European, Diner",074360086,"Caprese Salad, Pasta and Beans, Pasta and Beans, Fettuccine Alfredo, ",,-353882232,
hôtelsaint-pierre1,Hôtel Saint-Pierre,hôtelsaint-pierre1@gmail.com,Mary Lamotte,"12 Place de la Republique place de la République, Villedieu-les-Poeles France",17:00-23:00,€€-€€€,French,073352020,"Cheeseburger, Teriyaki Chicken donburi, Philadelphia maki, Mushroom Risotto, ",,-413255847,
friteriecolé1,Friterie Colé,friteriecolé1@gmail.com,Barbara Cvetkovic,"7 rue du General de Gaulle, 50800 Villedieu-les-Poeles France",17:00-23:00,€,"French, Barbecue",079062070,"Chicken Fajitas, Pizza, French fries with sausages, Tuna sashimi, ",,-1241449399,
charcuteriecolé1,Charcuterie Colé,charcuteriecolé1@gmail.com,Helen Gigantino,"7 rue du General de Gaulle, 50800 Villedieu-les-Poeles France",17:00-23:00,€,French,071268310,"Risotto with seafood, Caesar Salad, Ebiten maki, Teriyaki Chicken donburi, ",,-1126723111,
laflambéedescuivres1,La Flambée des Cuivres,laflambéedescuivres1@gmail.com,Ina Hash,"65 rue General Huard Quartier de la haute ville, direction Caen , parking a disposition, 50800 Villedieu-les-Poeles France",17:00-23:00,€€-€€€,"French, European",075733832,"Vegetable Soup, Souvlaki, Tuna sashimi, Chicken milanese, ","Vegetarian Friendly, Vegan Options",-301926667,
suprachaineolepicier1,Supra Chaine O Lepicier,suprachaineolepicier1@gmail.com,Thomas Mclean,"18 rue du Pave, 50800 Villedieu-les-Poeles France",17:00-23:00,,,076943662,"Barbecue Ribs, Pasta and Beans, Caesar Salad, Teriyaki Chicken donburi, ",,1474507536,
lepussoirfidele1,Le Pussoir Fidele,lepussoirfidele1@gmail.com,Keith Glass,"2 Place du Pussoir Fidele, 50800 Villedieu-les-Poeles France",17:00-23:00,€€-€€€,"French, European",070290986,"Tiramisù, Risotto with seafood, Scotch eggs, Caesar Salad, ",Vegetarian Friendly,329255938,
alatableronde1,A la Table Ronde,alatableronde1@gmail.com,Phillip Diaz,"8 rue des Cohues, 50800 Villedieu-les-Poeles France",17:00-23:00,€€-€€€,"French, European",074454888,"Pizza, Caprese Salad, Lasagne, Caesar Salad, ",,525434813,
leregal1,Le Regal,leregal1@gmail.com,Minerva Cleveland,"3 rue Jacob, 50800 Villedieu-les-Poeles France",17:00-23:00,,,079091690,"Pasta with Tomato and Basil, Cheeseburger, Tuna sashimi, Caesar Salad, ",,-301244386,
aucroissantd'or1,Au Croissant D'Or,aucroissantd'or1@gmail.com,Willis Magill,"22 Place de la Republique, 50800 Villedieu-les-Poeles France",17:00-23:00,,,077392986,"Caesar Salad, Vegetable Soup, Pasta and Beans, Pasta and Beans, ",,-2048240459,
couscous1,Couscous,couscous1@gmail.com,Thomas Monk,"1 route de Caen, 50800 Villedieu-les-Poeles France",17:00-23:00,,"Moroccan, Mediterranean",075962484,"Chicken Fajitas, Tuna sashimi, Pizza, Linguine with clams, ",,1994092308,
laboutiquedudinandier1,La Boutique du Dinandier,laboutiquedudinandier1@gmail.com,Mary Chueng,"33 Place de la Republique, 50800 Villedieu-les-Poeles France",17:00-23:00,,French,072031144,"Tiramisù, Cheeseburger, Scotch eggs, Chicken wings, ",,-1928392288,
lafermedemalte1,La Ferme de Malte,lafermedemalte1@gmail.com,Cecilia Kelley,"11 rue Jules Tetrel, 50800 Villedieu-les-Poeles France",17:00-23:00,€€€€,"French, European",076330711,"Fish and chips, Meatballs with sauce, Fish and chips, Scotch eggs, ",,-2051012909,
lesamovar1,Le Samovar,lesamovar1@gmail.com,Kathryn Lee,"95 rue du Docteur Havard, 50800 Villedieu-les-Poeles France",17:00-23:00,€€-€€€,French,070945552,"Barbecue Ribs, Lasagne, Fish and chips, Meatballs with sauce, ",,2109626613,
lemoulinàcafé1,Le Moulin à Café,lemoulinàcafé1@gmail.com,David Heath,"16 Place des Chevaliers de Malte, 50800 Villedieu-les-Poeles France",17:00-23:00,€,"French, Bar, European",079297513,"Califlower penne, Mushroom Risotto, Pizza, Tiramisù, ",Vegetarian Friendly,2132000892,
l'agora1,L'agora,l'agora1@gmail.com,Larry Farkas,"10 Place des Halles, 50800 Villedieu-les-Poeles France",17:00-23:00,€€-€€€,"French, Bar, Pub",076138286,"Pizza, Katsu Curry, Chicken Fajitas, Tuna sashimi, ",,414395953,
lacuisinedeleonie1,La cuisine de Leonie,lacuisinedeleonie1@gmail.com,Anna Faulk,"6, place des Chevaliers de Malte 50800 Villedieu Les Poeles, 50800 Villedieu-les-Poeles France",17:00-23:00,€€-€€€,French,073505185,"Pappardelle alla Bolognese, Pork belly buns, Katsu Curry, Ricotta stuffed Ravioli, ","Vegetarian Friendly, Vegan Options",-416680854,
bardudinandier1,Bar du Dinandier,bardudinandier1@gmail.com,James Mullins,"26 Place de la Republique, 50800 Villedieu-les-Poeles France",17:00-23:00,€,"French, Bar, European, Pub",078836260,"Chicken Fajitas, Pizza, Pasta and Beans, Katsu Curry, ",,561421383,
pizzeriasourdine1,Pizzeria Sourdine,pizzeriasourdine1@gmail.com,Lisa Wilson,"7 rue du Docteur Havard, 50800 Villedieu-les-Poeles France",17:00-23:00,,Pizza,077896801,"Chicken milanese, Pork belly buns, Scotch eggs, Tiramisù, ",,-553574338,
levoyageur1,Le Voyageur,levoyageur1@gmail.com,Tressa Toscano,"36 avenue du Marechal Leclerc, 50800 Villedieu-les-Poeles France",17:00-23:00,,,072158332,"Tiramisù, Bruschette with Tomato, Lasagne, Pasta with Tomato and Basil, ",,-2017828564,
l'union1,L'union,l'union1@gmail.com,Alice Bishop,"5 Place de la Republique, 50800 Villedieu-les-Poeles France",17:00-23:00,€€-€€€,"French, Bar",076432978,"California maki, Ebiten maki, Pasta and Beans, Barbecue Ribs, ",,1189712281,
lecentre1,Le Centre,lecentre1@gmail.com,Dorothea Vincent,"21 Place de la Republique 50800 Villedieu-Les-Poeles 02 33 61 01 37, Villedieu-les-Poeles France",17:00-23:00,€,"French, Bar, Pub",079832259,"Souvlaki, Pappardelle alla Bolognese, Cheeseburger, Pappardelle alla Bolognese, ",,-1988245044,
l'atelier1,L' Atelier,l'atelier1@gmail.com,Jessica Hartley,"17 rue du General de Gaulle Place des Costils, 50800 Villedieu-les-Poeles France",17:00-23:00,€€-€€€,"French, Street Food, European",071298097,"Ebiten maki, Fish and chips, Pork sausage roll, Ebiten maki, ",,-1386583588,
hotelrestaurantlapromenade1,Hotel Restaurant La Promenade,hotelrestaurantlapromenade1@gmail.com,Jason Butler,"1, Route de Valance, 86700 Couhe France",17:00-23:00,€€-€€€,"French, Bar, Cafe, European, Pub",078384813,"Chicken milanese, Philadelphia maki, Chicken wings, Pappardelle alla Bolognese, ",,-329064373,
lemelkinn's1,Le Melkinn's,lemelkinn's1@gmail.com,Eva Lange,"7 rue du Commerce, 86700 Couhe France",17:00-23:00,€€-€€€,"Italian, French, Pizza, European",070172056,"Califlower penne, Califlower penne, Ebiten maki, Chicken milanese, ",Vegetarian Friendly,-1932955026,
cafedelaposte1,Cafe de la Poste,cafedelaposte1@gmail.com,Nicholas Gutsche,"1 Av Paris, 86700 Couhe France",17:00-23:00,€,"French, European",078147807,"Souvlaki, Caesar Salad, Chilli con carne, Cheeseburger, ",,525992134,
relais3751,Relais 375,relais3751@gmail.com,Lara Corradino,"9 avenue de Bordeaux à l'intersection de la rue André Brouillet, 86700 Couhe France",17:00-23:00,€,"French, European",073727221,"Risotto with seafood, Fettuccine Alfredo, Barbecue Ribs, Pork belly buns, ",Vegetarian Friendly,582659638,
lyceestjosephrestaurantd'application1,Lycee St Joseph Restaurant d'Application,lyceestjosephrestaurantd'application1@gmail.com,Michael Rosas,"Avenue Etienne Soulié, Villefranche-de-Rouergue France",17:00-23:00,,French,075922039,"Califlower penne, Souvlaki, California maki, Meatballs with sauce, ",,-1276212426,
chezbrigitte1,Chez Brigitte,chezbrigitte1@gmail.com,James Tobin,"3 rue Durand de Montlauzeur, 12200 Villefranche-de-Rouergue France",17:00-23:00,€€-€€€,,076403016,"Chicken wings, Salmon nigiri, Katsu Curry, Chilli con carne, ",,-2128769403,
dali's1,Dali's,dali's1@gmail.com,Dennis Cincotta,"Place Notre Dame Villefranche De Rouergue, 12200 Villefranche-de-Rouergue France",17:00-23:00,€€-€€€,"French, European",070763478,"Linguine with clams, Ricotta stuffed Ravioli, Katsu Curry, Vegetable Soup, ",Vegetarian Friendly,-1442028511,
l'epicurien1,L'Epicurien,l'epicurien1@gmail.com,Barry Price,"8 Bis av. Raymond Saint-Gilles, 12200 Villefranche-de-Rouergue France",17:00-23:00,€€€€,"French, European",076074829,"Pasta with Tomato and Basil, Califlower penne, Ricotta stuffed Ravioli, Chicken milanese, ",,1159442605,
lemonastir1,Le Monastir,lemonastir1@gmail.com,Arnold Flower,"14 rue du General Prestat, 12200 Villefranche-de-Rouergue France",17:00-23:00,,,072809477,"Tuna sashimi, Pasta and Beans, Chicken wings, Souvlaki, ",,-1273764815,
lestexupéry1,Le St Exupéry,lestexupéry1@gmail.com,Melanie Rhodes,"654, Chemin Roger Cavaignac Aérodrome de Graves, 12200 Villefranche-de-Rouergue France",17:00-23:00,€€-€€€,French,073014760,"Pizza, Katsu Curry, Ricotta stuffed Ravioli, Fettuccine Alfredo, ",,2130005392,
del'entreeaudessert1,De l'Entree Au Dessert,del'entreeaudessert1@gmail.com,Garry Parker,"Place Lescure, 12200 Villefranche-de-Rouergue France",17:00-23:00,€€-€€€,,072279852,"Califlower penne, Pizza, Philadelphia maki, Scotch eggs, ",,-1073066514,
les4z'arts1,Les 4 Z'Arts,les4z'arts1@gmail.com,David Hanson,"16 Allees Aristide Briand, 12200 Villefranche-de-Rouergue France",17:00-23:00,€€-€€€,French,073193213,"Fish and chips, Pizza, Philadelphia maki, Fish and chips, ",,1444090149,
aufeudebois1,Au Feu de Bois,aufeudebois1@gmail.com,Gregory Spilde,"avenue de Toulouse Centre commercial Carrefour, 12200 Villefranche-de-Rouergue France",17:00-23:00,,,071337585,"Ebiten maki, Caprese Salad, Caesar Salad, Tuna sashimi, ",,-181838930,
